Fecha inicial;PM2.5
22/12/2023 1:00;8,22
22/12/2023 0:00;9,47
21/12/2023 23:00;9,72
21/12/2023 22:00;10,13
21/12/2023 21:00;9,92
21/12/2023 20:00;9,75
21/12/2023 19:00;9,61
21/12/2023 18:00;9,19
21/12/2023 17:00;8,46
21/12/2023 16:00;7,38
21/12/2023 15:00;5,05
21/12/2023 14:00;4,94
21/12/2023 13:00;5,69
21/12/2023 12:00;5,88
21/12/2023 11:00;6,22
21/12/2023 10:00;7,11
21/12/2023 9:00;13,46
21/12/2023 8:00;17,33
21/12/2023 7:00;20,35
21/12/2023 6:00;20,41
21/12/2023 5:00;18,97
21/12/2023 4:00;13,01
21/12/2023 3:00;10,33
21/12/2023 2:00;11,43
21/12/2023 1:00;12,91
21/12/2023 0:00;9,18
20/12/2023 23:00;10,64
20/12/2023 22:00;9,38
20/12/2023 21:00;6,2
20/12/2023 20:00;8,8
20/12/2023 19:00;5,03
20/12/2023 18:00;5,11
20/12/2023 17:00;5,13
20/12/2023 16:00;4,06
20/12/2023 15:00;3,94
20/12/2023 14:00;4,45
20/12/2023 13:00;4,7
20/12/2023 12:00;4,59
20/12/2023 11:00;3,93
20/12/2023 10:00;8,54
20/12/2023 9:00;11,89
20/12/2023 8:00;11,54
20/12/2023 7:00;8,74
20/12/2023 6:00;5,79
20/12/2023 5:00;3,72
20/12/2023 4:00;7,13
20/12/2023 3:00;7,65
20/12/2023 2:00;6,1
20/12/2023 1:00;8,01
20/12/2023 0:00;5,38
19/12/2023 23:00;5,12
19/12/2023 22:00;6,28
19/12/2023 21:00;7,47
19/12/2023 20:00;7,94
19/12/2023 19:00;6,23
19/12/2023 18:00;6,61
19/12/2023 16:00;6,47
19/12/2023 15:00;6,46
19/12/2023 14:00;5,36
19/12/2023 13:00;8,16
19/12/2023 12:00;10,23
19/12/2023 11:00;7,68
19/12/2023 10:00;12,12
19/12/2023 9:00;12,22
19/12/2023 8:00;12,14
19/12/2023 7:00;8,39
19/12/2023 6:00;8,45
19/12/2023 5:00;7,37
19/12/2023 4:00;7,47
19/12/2023 3:00;6,79
19/12/2023 2:00;5,98
19/12/2023 1:00;5,77
19/12/2023 0:00;5,48
18/12/2023 23:00;6,99
18/12/2023 22:00;10,11
18/12/2023 21:00;12,3
18/12/2023 20:00;13,82
18/12/2023 19:00;10,47
18/12/2023 18:00;7,21
18/12/2023 17:00;10,66
18/12/2023 16:00;9,18
18/12/2023 15:00;7,52
18/12/2023 14:00;7,34
18/12/2023 13:00;5,8
18/12/2023 12:00;6,54
18/12/2023 11:00;6,13
18/12/2023 10:00;6,36
18/12/2023 9:00;9,77
18/12/2023 8:00;9,37
18/12/2023 7:00;10,17
18/12/2023 6:00;6,88
18/12/2023 5:00;5,24
18/12/2023 4:00;5,24
18/12/2023 3:00;5,78
18/12/2023 2:00;7,52
18/12/2023 1:00;6,65
18/12/2023 0:00;6,16
17/12/2023 23:00;5,88
17/12/2023 22:00;7,93
17/12/2023 21:00;6,98
17/12/2023 20:00;7,19
17/12/2023 19:00;5,95
17/12/2023 18:00;7,73
17/12/2023 17:00;6,4
17/12/2023 16:00;8,85
17/12/2023 15:00;9,38
17/12/2023 14:00;6,72
17/12/2023 13:00;7,29
17/12/2023 12:00;7,02
17/12/2023 11:00;6,46
17/12/2023 10:00;11,97
17/12/2023 9:00;17,61
17/12/2023 8:00;10,05
17/12/2023 7:00;5,91
8/12/2023 9:00;5,22
8/12/2023 8:00;5,06
8/12/2023 7:00;7,96
8/12/2023 6:00;7,37
8/12/2023 5:00;8,39
8/12/2023 4:00;5,77
8/12/2023 3:00;4,42
8/12/2023 2:00;4,46
8/12/2023 1:00;4,97
8/12/2023 0:00;6,33
7/12/2023 23:00;5,54
7/12/2023 22:00;4,85
7/12/2023 21:00;4,67
7/12/2023 20:00;5,74
7/12/2023 19:00;5,16
7/12/2023 18:00;5,67
7/12/2023 17:00;4,81
7/12/2023 16:00;6,28
7/12/2023 15:00;5,08
7/12/2023 14:00;7,25
7/12/2023 13:00;7,83
7/12/2023 12:00;5,87
7/12/2023 11:00;6,37
7/12/2023 10:00;6,24
7/12/2023 9:00;5,56
7/12/2023 8:00;10,37
7/12/2023 7:00;15,02
7/12/2023 6:00;8,93
7/12/2023 5:00;5,24
7/12/2023 4:00;6,15
7/12/2023 3:00;4,14
7/12/2023 2:00;6,16
7/12/2023 1:00;4,1
7/12/2023 0:00;3,44
6/12/2023 23:00;4,3
6/12/2023 22:00;4,08
6/12/2023 21:00;5,27
6/12/2023 20:00;4,12
6/12/2023 19:00;2,43
6/12/2023 18:00;2,39
6/12/2023 17:00;2,25
6/12/2023 16:00;1,51
6/12/2023 15:00;1,98
6/12/2023 14:00;1,75
6/12/2023 13:00;2,05
6/12/2023 12:00;1,55
6/12/2023 11:00;1,89
6/12/2023 10:00;2,13
6/12/2023 9:00;2,37
6/12/2023 8:00;10,83
6/12/2023 7:00;15,63
6/12/2023 6:00;6,02
6/12/2023 5:00;4,66
6/12/2023 4:00;5,17
6/12/2023 3:00;7,39
6/12/2023 2:00;5,13
6/12/2023 1:00;4,31
6/12/2023 0:00;6,4
5/12/2023 23:00;4,69
5/12/2023 22:00;3,75
5/12/2023 21:00;4,61
5/12/2023 20:00;3,29
5/12/2023 19:00;2,8
5/12/2023 18:00;2,53
5/12/2023 17:00;2,37
5/12/2023 16:00;1,86
5/12/2023 15:00;1,83
5/12/2023 14:00;1,89
5/12/2023 13:00;1,88
5/12/2023 12:00;2,16
5/12/2023 11:00;2,14
5/12/2023 10:00;2,56
5/12/2023 9:00;10,42
5/12/2023 8:00;15,84
5/12/2023 7:00;10,86
5/12/2023 6:00;8,99
5/12/2023 5:00;9,85
5/12/2023 4:00;9,61
5/12/2023 3:00;11,02
5/12/2023 2:00;9,91
5/12/2023 1:00;8,43
5/12/2023 0:00;6,25
4/12/2023 23:00;5,11
4/12/2023 22:00;5,84
4/12/2023 21:00;4,58
4/12/2023 20:00;4,76
4/12/2023 19:00;5,41
4/12/2023 18:00;3,48
4/12/2023 17:00;2,98
4/12/2023 16:00;2,76
4/12/2023 15:00;2,2
4/12/2023 14:00;2,38
4/12/2023 13:00;2,77
4/12/2023 12:00;2,84
4/12/2023 11:00;2,57
4/12/2023 10:00;2,96
4/12/2023 9:00;4,49
4/12/2023 8:00;11,07
4/12/2023 7:00;13,5
4/12/2023 6:00;10,1
4/12/2023 5:00;7,48
4/12/2023 4:00;7,81
4/12/2023 3:00;6,74
4/12/2023 2:00;7,66
4/12/2023 1:00;7,4
4/12/2023 0:00;6,58
3/12/2023 23:00;5,33
3/12/2023 22:00;5,09
3/12/2023 21:00;4,79
3/12/2023 20:00;4,53
3/12/2023 19:00;4,97
3/12/2023 18:00;3,56
3/12/2023 17:00;3,61
3/12/2023 16:00;3,77
3/12/2023 15:00;4,26
3/12/2023 14:00;4,19
3/12/2023 13:00;4,73
3/12/2023 12:00;5,3
3/12/2023 11:00;8,32
3/12/2023 10:00;12,51
3/12/2023 9:00;13,02
3/12/2023 8:00;13,65
3/12/2023 7:00;13,08
3/12/2023 6:00;16,02
3/12/2023 5:00;15,95
3/12/2023 4:00;9,82
3/12/2023 3:00;10,32
3/12/2023 2:00;8,64
3/12/2023 1:00;8,61
3/12/2023 0:00;6,96
2/12/2023 23:00;5,86
2/12/2023 22:00;5,25
2/12/2023 21:00;5,49
2/12/2023 20:00;6,03
2/12/2023 19:00;5,83
2/12/2023 18:00;4,03
2/12/2023 17:00;3,91
2/12/2023 16:00;3,19
2/12/2023 15:00;3,09
2/12/2023 14:00;3,32
2/12/2023 13:00;3,04
2/12/2023 12:00;2,57
2/12/2023 11:00;4,02
2/12/2023 10:00;4,51
2/12/2023 9:00;4,5
2/12/2023 8:00;8,87
2/12/2023 7:00;24,25
2/12/2023 6:00;12,6
2/12/2023 5:00;15,45
2/12/2023 4:00;13,01
2/12/2023 3:00;8,63
2/12/2023 2:00;6,65
2/12/2023 1:00;3,96
2/12/2023 0:00;3,47
1/12/2023 23:00;4,2
1/12/2023 22:00;3,97
1/12/2023 21:00;4,51
1/12/2023 20:00;2,61
1/12/2023 19:00;2,95
1/12/2023 18:00;2,97
1/12/2023 17:00;3,2
1/12/2023 16:00;3,11
1/12/2023 15:00;2,33
1/12/2023 14:00;2,48
1/12/2023 13:00;2,37
1/12/2023 12:00;1,82
1/12/2023 11:00;1,85
1/12/2023 10:00;3,8
1/12/2023 9:00;5,9
1/12/2023 8:00;14,09
1/12/2023 7:00;13,33
1/12/2023 6:00;14,52
1/12/2023 5:00;21,07
1/12/2023 4:00;14,35
1/12/2023 3:00;9,35
1/12/2023 2:00;6,97
1/12/2023 1:00;6,36
1/12/2023 0:00;5,17
